,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
9922,0.00765681266784668,0.0009142560874857089,0.002231121063232422,0.00046074038488171673,entropy,10,17,3,18,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 17, 'min_samples_leaf': 3, 'min_samples_split': 18}",0.9991212653778558,1.0,1.0,1.0,1.0,0.9998242530755711,0.0003514938488576647,1235
9923,0.007102012634277344,0.0010586878788765984,0.0018538475036621095,0.0001824182663330295,entropy,10,17,3,20,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 17, 'min_samples_leaf': 3, 'min_samples_split': 20}",0.9991212653778558,1.0,1.0,1.0,1.0,0.9998242530755711,0.0003514938488576647,1235
9924,0.00708475112915039,0.0006139066581404792,0.0020730018615722655,0.0005803263253904787,entropy,10,17,3,30,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 17, 'min_samples_leaf': 3, 'min_samples_split': 30}",0.9982425307557118,0.9991204925241864,0.9973614775725593,1.0,1.0,0.9989449001704915,0.0010254612516905864,2256
9925,0.006577253341674805,0.0006388521634184444,0.0021754741668701173,0.000501237594007026,entropy,10,17,3,40,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 17, 'min_samples_leaf': 3, 'min_samples_split': 40}",0.9982425307557118,1.0,0.9964819700967458,0.9938434476693052,1.0,0.9977135897043524,0.002333667026170621,4106
9926,0.007870626449584962,0.0012947483536321224,0.002074003219604492,0.00024622136667351715,entropy,10,17,5,8,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 17, 'min_samples_leaf': 5, 'min_samples_split': 8}",0.9991212653778558,1.0,1.0,0.9982409850483729,1.0,0.9994724500852458,0.000703528758959642,1507
9927,0.0076904296875,0.000814467263193723,0.002149343490600586,0.00035140339591287017,entropy,10,17,5,10,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 17, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.9991212653778558,1.0,1.0,0.9982409850483729,1.0,0.9994724500852458,0.000703528758959642,1507
9928,0.007585048675537109,0.0005571654781410231,0.0021015167236328124,0.0004631506479874489,entropy,10,17,5,12,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 17, 'min_samples_leaf': 5, 'min_samples_split': 12}",0.9991212653778558,1.0,1.0,0.9982409850483729,1.0,0.9994724500852458,0.000703528758959642,1507
9929,0.007779216766357422,0.0007082995486032193,0.001991558074951172,0.0001649833414433484,entropy,10,17,5,18,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 17, 'min_samples_leaf': 5, 'min_samples_split': 18}",0.9991212653778558,1.0,1.0,0.9982409850483729,1.0,0.9994724500852458,0.000703528758959642,1507
9930,0.008255434036254884,0.0007632868899556196,0.002239084243774414,0.000337246989709247,entropy,10,17,5,20,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 17, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.9991212653778558,1.0,1.0,0.9982409850483729,1.0,0.9994724500852458,0.000703528758959642,1507
9931,0.007970809936523438,0.0007662462009791362,0.002374744415283203,0.0003461841249595552,entropy,10,17,5,30,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 17, 'min_samples_leaf': 5, 'min_samples_split': 30}",0.9982425307557118,0.9991204925241864,0.9938434476693052,0.9982409850483729,1.0,0.9978894911995152,0.002125477111645501,3629
